"AE","Count","Frequency","PRR","Drug","fill","id"
"Syncope",64,0.00233661920408908,1.47112751333456,"GABAPENTIN","#FFBB00",1173
"Tremor",105,0.00383351588170865,1.39142080729729,"GABAPENTIN","#FFD600",1174
"Unevaluable event",94,0.00343190945600584,1.50993832356672,"GABAPENTIN","#FFA100",1175
"Upper respiratory tract infection",24,0.000876232201533406,1.0270272610384,"GABAPENTIN","#FFFF43",1176
"Urinary tract infection",117,0.00427163198247536,1.42647494153518,"GABAPENTIN","#FFBB00",1177
"Urticaria",55,0.00200803212851406,0.821326686054563,"GABAPENTIN","#FFFF93",1178
"Vision blurred",94,0.00343190945600584,1.34438365929191,"GABAPENTIN","#FFD600",1179
"Visual impairment",63,0.00230010952902519,1.26544430377946,"GABAPENTIN","#FFF100",1180
"Vomiting",219,0.00799561883899233,1.01325675663025,"GABAPENTIN","#FFFF5D",1181
"Weight decreased",156,0.00569550930996714,1.13835969272814,"GABAPENTIN","#FFFF28",1182
"Weight increased",124,0.0045271997079226,1.25584265798631,"GABAPENTIN","#FFF100",1183
"Abdominal discomfort",102,0.00342937834112228,1.15694837741161,"OMEPRAZOLE","#FFFF28",1184
"Abdominal distension",55,0.00184917459570319,1.1161303374189,"OMEPRAZOLE","#FFFF28",1185
"Abdominal pain",151,0.0050768247991124,1.36499973001032,"OMEPRAZOLE","#FFD600",1186
"Abdominal pain upper",130,0.00437077631711663,1.38402769113459,"OMEPRAZOLE","#FFD600",1187
"Alopecia",95,0.00319402884712369,0.790724440039313,"OMEPRAZOLE","#FFFFAE",1188
"Anxiety",131,0.00440439767340214,0.937140697958393,"OMEPRAZOLE","#FFFF78",1189
"Arthralgia",273,0.00917863026594493,1.26891488628454,"OMEPRAZOLE","#FFF100",1190
"Arthropathy",46,0.00154658238913358,1.61249296904745,"OMEPRAZOLE","#FF8600",1191
"Asthenia",249,0.00837171771509263,1.32784212762193,"OMEPRAZOLE","#FFD600",1192
"Back pain",144,0.00484147530511381,1.14735076643761,"OMEPRAZOLE","#FFFF28",1193
"Balance disorder",53,0.00178193188313217,1.22088753370736,"OMEPRAZOLE","#FFFF0D",1194
"Blood glucose increased",64,0.0021517668022728,0.718281292457556,"OMEPRAZOLE","#FFFFC9",1195
"Blood pressure increased",91,0.00305954342198164,1.11255406286532,"OMEPRAZOLE","#FFFF28",1196
"Cataract",39,0.00131123289513499,1.27567289163129,"OMEPRAZOLE","#FFF100",1197
"Chest pain",118,0.00396732004169048,1.33893957833039,"OMEPRAZOLE","#FFD600",1198
"Chills",54,0.00181555323941768,1.0163283760747,"OMEPRAZOLE","#FFFF5D",1199
"Chronic obstructive pulmonary disease",48,0.0016138251017046,1.76124693298172,"OMEPRAZOLE","#FF5000",1200
"Confusional state",153,0.00514406751168342,1.77801377050597,"OMEPRAZOLE","#FF3500",1201
"Constipation",151,0.0050768247991124,1.40677673611307,"OMEPRAZOLE","#FFBB00",1202
"Contusion",68,0.00228625222741485,1.28631335133906,"OMEPRAZOLE","#FFF100",1203
"Cough",206,0.00692599939481559,1.49373133326199,"OMEPRAZOLE","#FFA100",1204
"Death",160,0.00537941700568201,0.333984968748195,"OMEPRAZOLE","white",1205
"Decreased appetite",186,0.00625357226910534,1.40934424853754,"OMEPRAZOLE","#FFBB00",1206
"Dehydration",81,0.00272332985912652,1.21179574429168,"OMEPRAZOLE","#FFFF0D",1207
"Depression",142,0.00477423259254278,1.3066067334015,"OMEPRAZOLE","#FFF100",1208
"Diabetes mellitus",32,0.0010758834011364,0.944209532815125,"OMEPRAZOLE","#FFFF78",1209
"Diarrhoea",469,0.0157684160979054,1.3788110028521,"OMEPRAZOLE","#FFD600",1210
"Dizziness",338,0.0113640184245032,1.31699562897776,"OMEPRAZOLE","#FFF100",1211
"Drug dose omission",126,0.00423629089197458,0.512296730387026,"OMEPRAZOLE","#FFFFFF",1212
"Drug hypersensitivity",60,0.00201728137713075,0.331641133155952,"OMEPRAZOLE","white",1213
"Drug ineffective",368,0.0123726591130686,0.598966179248966,"OMEPRAZOLE","#FFFFE4",1214
"Dry mouth",55,0.00184917459570319,1.37183243813193,"OMEPRAZOLE","#FFD600",1215
"Dysgeusia",64,0.0021517668022728,1.45962666311329,"OMEPRAZOLE","#FFBB00",1216
"Dyspepsia",75,0.00252160172141344,1.62478866706851,"OMEPRAZOLE","#FF6B00",1217
"Dysphagia",57,0.00191641730827422,1.20508422102093,"OMEPRAZOLE","#FFFF0D",1218
"Dysphonia",44,0.00147933967656255,1.42515665233944,"OMEPRAZOLE","#FFBB00",1219
"Dyspnoea",373,0.0125407658944962,1.31416177310877,"OMEPRAZOLE","#FFF100",1220
"Fall",273,0.00917863026594493,1.45167481999539,"OMEPRAZOLE","#FFBB00",1221
"Fatigue",466,0.0156675520290489,1.11854698150612,"OMEPRAZOLE","#FFFF28",1222
"Feeling abnormal",138,0.00463974716740073,1.02405337064133,"OMEPRAZOLE","#FFFF43",1223
"Gait disturbance",129,0.00433715496083112,1.22906881847069,"OMEPRAZOLE","#FFFF0D",1224
"Gastrooesophageal reflux disease",71,0.00238711629627139,1.98874132849186,"OMEPRAZOLE","#FF0000",1225
"Headache",335,0.0112631543556467,0.982251344178454,"OMEPRAZOLE","#FFFF5D",1226
"Heart rate increased",49,0.00164744645799012,1.0700767763115,"OMEPRAZOLE","#FFFF43",1227
"Hyperhidrosis",65,0.00218538815855832,0.928206220813577,"OMEPRAZOLE","#FFFF78",1228
"Hypersensitivity",57,0.00191641730827422,0.652734677873527,"OMEPRAZOLE","#FFFFC9",1229
"Hypertension",113,0.00379921326026292,1.07115238379209,"OMEPRAZOLE","#FFFF43",1230
"Hypoaesthesia",98,0.00329489291598023,1.26720838876594,"OMEPRAZOLE","#FFF100",1231
"Hypotension",98,0.00329489291598023,1.0108747416608,"OMEPRAZOLE","#FFFF5D",1232
"Infection",58,0.00195003866455973,0.828642220204941,"OMEPRAZOLE","#FFFF93",1233
"Influenza",69,0.00231987358370037,1.58823092205947,"OMEPRAZOLE","#FF8600",1234
"Insomnia",190,0.00638805769424739,1.27943855219002,"OMEPRAZOLE","#FFF100",1235
"Joint swelling",73,0.00245435900884242,1.2479494296267,"OMEPRAZOLE","#FFFF0D",1236
"Loss of consciousness",77,0.00258884443398447,1.33159201994672,"OMEPRAZOLE","#FFD600",1237
"Malaise",313,0.0105234845173654,1.10133764299001,"OMEPRAZOLE","#FFFF28",1238
"Memory impairment",130,0.00437077631711663,1.67445837243485,"OMEPRAZOLE","#FF6B00",1239
"Muscle spasms",123,0.00413542682311804,1.2979227983967,"OMEPRAZOLE","#FFF100",1240
"Muscular weakness",80,0.002689708502841,1.35365263425424,"OMEPRAZOLE","#FFD600",1241
"Musculoskeletal pain",63,0.00211814544598729,1.5994557918509,"OMEPRAZOLE","#FF8600",1242
"Myalgia",88,0.00295867935312511,0.988752750888607,"OMEPRAZOLE","#FFFF5D",1243
"Nasal congestion",19,0.000638805769424739,0.75673067906566,"OMEPRAZOLE","#FFFFAE",1244
"Nasopharyngitis",109,0.00366472783512087,1.04384978237053,"OMEPRAZOLE","#FFFF43",1245
"Nausea",453,0.0152304743973372,1.12350326962938,"OMEPRAZOLE","#FFFF28",1246
"Neuropathy peripheral",54,0.00181555323941768,1.02865930784062,"OMEPRAZOLE","#FFFF43",1247
"Off label use",216,0.00726221295767071,0.524844986911592,"OMEPRAZOLE","#FFFFFF",1248
"Oropharyngeal pain",65,0.00218538815855832,1.40508898208664,"OMEPRAZOLE","#FFBB00",1249
"Pain",301,0.0101200282419393,1.07702616026637,"OMEPRAZOLE","#FFFF43",1250
"Pain in extremity",229,0.00769929058938238,1.3444846414819,"OMEPRAZOLE","#FFD600",1251
"Palpitations",55,0.00184917459570319,1.00718943892313,"OMEPRAZOLE","#FFFF5D",1252
"Paraesthesia",107,0.00359748512254984,1.22436894216702,"OMEPRAZOLE","#FFFF0D",1253
"Peripheral swelling",153,0.00514406751168342,1.46616169254379,"OMEPRAZOLE","#FFBB00",1254
"Pneumonia",251,0.00843896042766365,1.46185300698396,"OMEPRAZOLE","#FFBB00",1255
"Product use issue",159,0.0053457956493965,0.527133592848753,"OMEPRAZOLE","#FFFFFF",1256
"Pruritus",129,0.00433715496083112,0.868867570700326,"OMEPRAZOLE","#FFFF93",1257
"Pyrexia",190,0.00638805769424739,1.12058378533052,"OMEPRAZOLE","#FFFF28",1258
"Rash",167,0.0056147664996806,0.826717064034534,"OMEPRAZOLE","#FFFF93",1259
"Renal disorder",32,0.0010758834011364,1.17706021908273,"OMEPRAZOLE","#FFFF0D",1260
"Rhinorrhoea",17,0.000571563056853713,0.61996215007998,"OMEPRAZOLE","#FFFFE4",1261
"Somnolence",140,0.00470698987997176,1.3577232736778,"OMEPRAZOLE","#FFD600",1262
"Swelling",67,0.00225263087112934,1.32802992367729,"OMEPRAZOLE","#FFD600",1263
"Syncope",52,0.00174831052684665,1.0885742008587,"OMEPRAZOLE","#FFFF43",1264
"Tremor",97,0.00326127155969472,1.17674608904256,"OMEPRAZOLE","#FFFF0D",1265
"Unevaluable event",50,0.00168106781427563,0.721953531640316,"OMEPRAZOLE","#FFFFC9",1266
"Upper respiratory tract infection",32,0.0010758834011364,1.27109965070052,"OMEPRAZOLE","#FFF100",1267
"Urinary tract infection",153,0.00514406751168342,1.73674328344323,"OMEPRAZOLE","#FF5000",1268
"Urticaria",41,0.00137847560770601,0.558737285071947,"OMEPRAZOLE","#FFFFFF",1269
"Vision blurred",73,0.00245435900884242,0.950118566622419,"OMEPRAZOLE","#FFFF5D",1270
"Visual impairment",40,0.0013448542514205,0.727588290911655,"OMEPRAZOLE","#FFFFAE",1271
"Vomiting",268,0.00901052348451736,1.14685699907291,"OMEPRAZOLE","#FFFF28",1272
"Weight decreased",217,0.00729583431395622,1.47456788707084,"OMEPRAZOLE","#FFA100",1273
"Weight increased",138,0.00463974716740073,1.28928736297468,"OMEPRAZOLE","#FFF100",1274
"Abdominal discomfort",100,0.00433688958279122,1.47301334206511,"LISINOPRIL","#FFA100",1275
"Abdominal distension",36,0.00156128024980484,0.937346945516143,"LISINOPRIL","#FFFF78",1276
"Abdominal pain",90,0.0039032006245121,1.03816542834985,"LISINOPRIL","#FFFF43",1277
"Abdominal pain upper",71,0.00307919160378177,0.962128448998224,"LISINOPRIL","#FFFF5D",1278
"Alopecia",76,0.00329603608292133,0.817790188287451,"LISINOPRIL","#FFFF93",1279
"Anxiety",93,0.00403330731199584,0.856840099375785,"LISINOPRIL","#FFFF93",1280
"Arthralgia",147,0.0063752276867031,0.870896629123412,"LISINOPRIL","#FFFF93",1281
"Arthropathy",24,0.00104085349986989,1.06583398386677,"LISINOPRIL","#FFFF43",1282
"Asthenia",216,0.00936768149882904,1.48822776101674,"LISINOPRIL","#FFA100",1283
"Back pain",140,0.00607164541590771,1.4481749100431,"LISINOPRIL","#FFBB00",1284
"Balance disorder",52,0.00225518258305144,1.55557483062037,"LISINOPRIL","#FF8600",1285
"Blood glucose increased",98,0.0042501517911354,1.44795415167266,"LISINOPRIL","#FFBB00",1286
"Blood pressure increased",97,0.00420678289530749,1.54505422466143,"LISINOPRIL","#FFA100",1287
"Cataract",32,0.00138780466649319,1.34997906117619,"LISINOPRIL","#FFD600",1288
"Chest pain",98,0.0042501517911354,1.4342890502035,"LISINOPRIL","#FFBB00",1289
"Chills",39,0.00169138693728858,0.945011709601874,"LISINOPRIL","#FFFF78",1290
"Chronic obstructive pulmonary disease",34,0.00147454245814902,1.59391799219737,"LISINOPRIL","#FF8600",1291
"Confusional state",89,0.00385983172868419,1.31148015717244,"LISINOPRIL","#FFF100",1292
"Constipation",128,0.00555121866597276,1.53876683066161,"LISINOPRIL","#FFA100",1293
"Contusion",78,0.00338277387457715,1.92982608214805,"LISINOPRIL","#FF0000",1294
"Cough",192,0.00832682799895915,1.80324237968157,"LISINOPRIL","#FF3500",1295
"Death",132,0.00572469424928441,0.357399390567519,"LISINOPRIL","white",1296
"Decreased appetite",137,0.00594153872842397,1.33252644991271,"LISINOPRIL","#FFD600",1297
"Dehydration",96,0.00416341399947957,1.8806934167068,"LISINOPRIL","#FF1A00",1298
"Depression",91,0.00394656952034001,1.07137677371606,"LISINOPRIL","#FFFF43",1299
"Diabetes mellitus",33,0.0014311735623211,1.26673313701394,"LISINOPRIL","#FFF100",1300
"Diarrhoea",385,0.0166970248937462,1.45893253815015,"LISINOPRIL","#FFBB00",1301
"Dizziness",265,0.0114927573943967,1.3292759035109,"LISINOPRIL","#FFD600",1302
"Drug dose omission",200,0.00867377916558244,1.06759496525275,"LISINOPRIL","#FFFF43",1303
"Drug hypersensitivity",246,0.0106687483736664,1.83023391789212,"LISINOPRIL","#FF3500",1304
"Drug ineffective",363,0.0157429091855321,0.767654238380234,"LISINOPRIL","#FFFFAE",1305
"Dry mouth",41,0.0017781247289444,1.3136844278424,"LISINOPRIL","#FFF100",1306
"Dysgeusia",45,0.00195160031225605,1.31472268450785,"LISINOPRIL","#FFF100",1307
"Dyspepsia",49,0.0021250758955677,1.35403837989632,"LISINOPRIL","#FFD600",1308
"Dysphagia",36,0.00156128024980484,0.974657543207777,"LISINOPRIL","#FFFF5D",1309
"Dysphonia",29,0.00125769797900945,1.20119831595241,"LISINOPRIL","#FFFF0D",1310
"Dyspnoea",296,0.012837193165062,1.34314542419166,"LISINOPRIL","#FFD600",1311
"Fall",180,0.0078064012490242,1.22366263534415,"LISINOPRIL","#FFFF0D",1312
"Fatigue",409,0.0177378783936161,1.27006903209691,"LISINOPRIL","#FFF100",1313
"Feeling abnormal",115,0.00498742302020991,1.10277437144761,"LISINOPRIL","#FFFF28",1314
"Gait disturbance",104,0.00451036516610287,1.27758237039544,"LISINOPRIL","#FFF100",1315
"Gastrooesophageal reflux disease",47,0.00203833810391187,1.67325658830875,"LISINOPRIL","#FF6B00",1316
"Headache",255,0.0110590684361176,0.964138516345252,"LISINOPRIL","#FFFF5D",1317
"Heart rate increased",32,0.00138780466649319,0.89705766971867,"LISINOPRIL","#FFFF78",1318
"Hyperhidrosis",85,0.00368635614537254,1.59276242091255,"LISINOPRIL","#FF8600",1319
"Hypersensitivity",77,0.00333940497874924,1.15484246017905,"LISINOPRIL","#FFFF28",1320
"Hypertension",175,0.00758955676988464,2.19925427991958,"LISINOPRIL","red",1321
"Hypoaesthesia",90,0.0039032006245121,1.50724579036019,"LISINOPRIL","#FFA100",1322
"Hypotension",130,0.00563795645762859,1.76225959832517,"LISINOPRIL","#FF5000",1323
"Infection",29,0.00125769797900945,0.531091933741833,"LISINOPRIL","#FFFFFF",1324
"Influenza",35,0.00151791135397693,1.0202555569251,"LISINOPRIL","#FFFF5D",1325
"Insomnia",136,0.00589816983259606,1.17588776052384,"LISINOPRIL","#FFFF0D",1326
"Joint swelling",48,0.00208170699973979,1.05138199764485,"LISINOPRIL","#FFFF43",1327
"Loss of consciousness",49,0.0021250758955677,1.08369415116631,"LISINOPRIL","#FFFF43",1328
"Malaise",224,0.00971463266545234,1.01370553292243,"LISINOPRIL","#FFFF5D",1329
"Memory impairment",81,0.00351288056206089,1.32784211594734,"LISINOPRIL","#FFD600",1330
"Muscle spasms",88,0.00381646283285628,1.19208056686147,"LISINOPRIL","#FFFF0D",1331
"Muscular weakness",55,0.00238528927053517,1.1925806006563,"LISINOPRIL","#FFFF0D",1332
"Musculoskeletal pain",46,0.00199496920808396,1.49614657173244,"LISINOPRIL","#FFA100",1333
"Myalgia",76,0.00329603608292133,1.10479866831634,"LISINOPRIL","#FFFF28",1334
"Nasal congestion",21,0.000910746812386157,1.08991155880352,"LISINOPRIL","#FFFF43",1335
"Nasopharyngitis",73,0.00316592939543759,0.898187532500865,"LISINOPRIL","#FFFF78",1336
"Nausea",339,0.0147020556856622,1.08243552003864,"LISINOPRIL","#FFFF43",1337
"Neuropathy peripheral",68,0.00294908491629803,1.69867291178767,"LISINOPRIL","#FF5000",1338
"Off label use",166,0.00719923670743343,0.522087454618604,"LISINOPRIL","#FFFFFF",1339
"Oropharyngeal pain",47,0.00203833810391187,1.30341661278128,"LISINOPRIL","#FFF100",1340
"Pain",199,0.00863041026975453,0.914228287885722,"LISINOPRIL","#FFFF78",1341
"Pain in extremity",163,0.00706913001994969,1.22779539918284,"LISINOPRIL","#FFFF0D",1342
"Palpitations",58,0.00251539595801891,1.38292942648396,"LISINOPRIL","#FFD600",1343
"Paraesthesia",89,0.00385983172868419,1.31447782610312,"LISINOPRIL","#FFF100",1344
"Peripheral swelling",122,0.00529100529100529,1.50442263419363,"LISINOPRIL","#FFA100",1345
"Pneumonia",137,0.00594153872842397,1.01440993685104,"LISINOPRIL","#FFFF5D",1346
"Product use issue",169,0.00732934339491717,0.728980995390853,"LISINOPRIL","#FFFFAE",1347
"Pruritus",105,0.00455373406193078,0.914174640047417,"LISINOPRIL","#FFFF78",1348
"Pyrexia",76,0.00329603608292133,0.569701865506513,"LISINOPRIL","#FFFFFF",1349
"Rash",153,0.00663544106167057,0.982080431781876,"LISINOPRIL","#FFFF5D",1350
"Renal disorder",38,0.00164801804146066,1.83012301142838,"LISINOPRIL","#FF3500",1351
"Rhinorrhoea",22,0.000954115708214069,1.04911887526369,"LISINOPRIL","#FFFF43",1352
"Somnolence",98,0.0042501517911354,1.21854768889964,"LISINOPRIL","#FFFF0D",1353
"Swelling",42,0.00182149362477231,1.06426658094932,"LISINOPRIL","#FFFF43",1354
"Syncope",42,0.00182149362477231,1.13472325355572,"LISINOPRIL","#FFFF28",1355
"Tremor",49,0.0021250758955677,0.757764597923628,"LISINOPRIL","#FFFFAE",1356
"Unevaluable event",47,0.00203833810391187,0.880703926857529,"LISINOPRIL","#FFFF78",1357
"Upper respiratory tract infection",22,0.000954115708214069,1.12080636739735,"LISINOPRIL","#FFFF28",1358
"Urinary tract infection",82,0.0035562494578888,1.17788674152598,"LISINOPRIL","#FFFF0D",1359
"Urticaria",44,0.00190823141642814,0.780360151499893,"LISINOPRIL","#FFFFAE",1360
"Vision blurred",66,0.00286234712464221,1.11300606210011,"LISINOPRIL","#FFFF28",1361
"Visual impairment",41,0.0017781247289444,0.969834141360162,"LISINOPRIL","#FFFF5D",1362
"Vomiting",184,0.00797987683233585,1.01114484110848,"LISINOPRIL","#FFFF5D",1363
"Weight decreased",164,0.0071124989157776,1.431067438838,"LISINOPRIL","#FFBB00",1364
"Weight increased",100,0.00433688958279122,1.19992916010999,"LISINOPRIL","#FFFF0D",1365
"Abdominal discomfort",57,0.00230284421460892,0.768123803079823,"PREGABALIN","#FFFFAE",1366
"Abdominal distension",17,0.000686813186813187,0.406375703209258,"PREGABALIN","white",1367
"Abdominal pain",64,0.00258564964447317,0.681153404333731,"PREGABALIN","#FFFFC9",1368
"Abdominal pain upper",79,0.00319166127989657,0.998172208299319,"PREGABALIN","#FFFF5D",1369
"Alopecia",42,0.00169683257918552,0.416280572845453,"PREGABALIN","white",1370
"Anxiety",166,0.00670652876535229,1.44714726556607,"PREGABALIN","#FFBB00",1371
"Arthralgia",174,0.00702973497091144,0.962457766714056,"PREGABALIN","#FFFF5D",1372
"Arthropathy",36,0.00145442792501616,1.50722990884909,"PREGABALIN","#FFA100",1373
"Asthenia",153,0.00618131868131868,0.969302468182081,"PREGABALIN","#FFFF5D",1374
"Back pain",168,0.00678733031674208,1.62797036928915,"PREGABALIN","#FF6B00",1375
"Balance disorder",69,0.00278765352294764,1.94472725338406,"PREGABALIN","#FF0000",1376
"Blood glucose increased",46,0.00185843568196509,0.619657737189391,"PREGABALIN","#FFFFE4",1377
"Blood pressure increased",65,0.00262605042016807,0.950168084265336,"PREGABALIN","#FFFF5D",1378
"Cataract",22,0.000888817065287654,0.853664302518225,"PREGABALIN","#FFFF93",1379
"Chest pain",72,0.00290885585003232,0.970261645995566,"PREGABALIN","#FFFF5D",1380
"Chills",41,0.00165643180349063,0.924883934993079,"PREGABALIN","#FFFF78",1381
"Chronic obstructive pulmonary disease",32,0.00129282482223659,1.39147562151891,"PREGABALIN","#FFD600",1382
"Confusional state",91,0.00367647058823529,1.24775971628667,"PREGABALIN","#FFFF0D",1383
"Constipation",93,0.00375727213962508,1.02836077446552,"PREGABALIN","#FFFF43",1384
"Contusion",59,0.00238364576599871,1.34100063296247,"PREGABALIN","#FFD600",1385
"Cough",68,0.00274725274725275,0.576495353188674,"PREGABALIN","#FFFFE4",1386
"Death",79,0.00319166127989657,0.19814815685207,"PREGABALIN","white",1387
"Decreased appetite",80,0.00323206205559147,0.713290434231494,"PREGABALIN","#FFFFC9",1388
"Dehydration",63,0.00254524886877828,1.12873691111251,"PREGABALIN","#FFFF28",1389
"Depression",166,0.00670652876535229,1.85952577474074,"PREGABALIN","#FF1A00",1390
"Diabetes mellitus",54,0.00218164188752424,1.96823804578221,"PREGABALIN","#FF0000",1391
"Diarrhoea",213,0.00860536522301228,0.738076128343218,"PREGABALIN","#FFFFAE",1392
"Dizziness",302,0.0122010342598578,1.41529776737288,"PREGABALIN","#FFBB00",1393
"Drug dose omission",113,0.00456528765352295,0.554206045055385,"PREGABALIN","#FFFFFF",1394
"Drug hypersensitivity",256,0.0103425985778927,1.77432538394797,"PREGABALIN","#FF3500",1395
"Drug ineffective",636,0.0256948933419522,1.26946146973995,"PREGABALIN","#FFF100",1396
"Dry mouth",44,0.00177763413057531,1.31409136212002,"PREGABALIN","#FFF100",1397
"Dysgeusia",19,0.000767614738202973,0.506216105749822,"PREGABALIN","#FFFFFF",1398
"Dyspepsia",27,0.00109082094376212,0.683013132378457,"PREGABALIN","#FFFFC9",1399
"Dysphagia",37,0.00149482870071105,0.932056510719108,"PREGABALIN","#FFFF78",1400
"Dysphonia",23,0.000929217840982547,0.88015079868302,"PREGABALIN","#FFFF78",1401
"Dyspnoea",170,0.00686813186813187,0.706821869019101,"PREGABALIN","#FFFFC9",1402
"Fall",289,0.0116758241758242,1.86232526411736,"PREGABALIN","#FF1A00",1403
"Fatigue",285,0.0115142210730446,0.814787522102675,"PREGABALIN","#FFFF93",1404
"Feeling abnormal",208,0.00840336134453781,1.89821933836826,"PREGABALIN","#FF1A00",1405
"Gait disturbance",198,0.00799935358758888,2.33098864577233,"PREGABALIN","red",1406
"Gastrooesophageal reflux disease",35,0.00141402714932127,1.14593736257865,"PREGABALIN","#FFFF28",1407
"Headache",231,0.00933257918552036,0.810183736029775,"PREGABALIN","#FFFF93",1408
"Heart rate increased",37,0.00149482870071105,0.967904838054458,"PREGABALIN","#FFFF5D",1409
"Hyperhidrosis",70,0.00282805429864253,1.21082249155383,"PREGABALIN","#FFFF0D",1410
"Hypersensitivity",63,0.00254524886877828,0.873804796136349,"PREGABALIN","#FFFF93",1411
"Hypertension",88,0.00355526826115061,1.00006826864998,"PREGABALIN","#FFFF5D",1412
"Hypoaesthesia",166,0.00670652876535229,2.67260113582658,"PREGABALIN","red",1413
"Hypotension",45,0.0018180349062702,0.550817042240692,"PREGABALIN","#FFFFFF",1414
"Infection",47,0.00189883645765999,0.807171043372456,"PREGABALIN","#FFFF93",1415
"Influenza",34,0.00137362637362637,0.920833298932473,"PREGABALIN","#FFFF78",1416
"Insomnia",292,0.0117970265029089,2.43206822399086,"PREGABALIN","red",1417
"Joint swelling",92,0.00371687136393019,1.92144160454092,"PREGABALIN","#FF0000",1418
"Loss of consciousness",73,0.00294925662572721,1.52197676018399,"PREGABALIN","#FFA100",1419
"Malaise",359,0.0145038784744667,1.53477248575317,"PREGABALIN","#FFA100",1420
"Memory impairment",124,0.00500969618616677,1.92503940554556,"PREGABALIN","#FF0000",1421
"Muscle spasms",120,0.0048480930833872,1.52853351180102,"PREGABALIN","#FFA100",1422
"Muscular weakness",75,0.003030058177117,1.52918192816632,"PREGABALIN","#FFA100",1423
"Musculoskeletal pain",55,0.00222204266321913,1.67593858207826,"PREGABALIN","#FF6B00",1424
"Myalgia",64,0.00258564964447317,0.861167069980719,"PREGABALIN","#FFFF93",1425
"Nasal congestion",21,0.00084841628959276,1.01339520979847,"PREGABALIN","#FFFF5D",1426
"Nasopharyngitis",100,0.00404007756948933,1.15390253905167,"PREGABALIN","#FFFF28",1427
"Nausea",276,0.0111506140917906,0.815176126858899,"PREGABALIN","#FFFF93",1428
"Neuropathy peripheral",113,0.00456528765352295,2.70299564111286,"PREGABALIN","red",1429
"Off label use",145,0.00585811247575953,0.423303184434423,"PREGABALIN","white",1430
"Oropharyngeal pain",37,0.00149482870071105,0.94728186565273,"PREGABALIN","#FFFF78",1431
"Pain",761,0.0307449903038138,3.48260296540565,"PREGABALIN","red",1432
"Pain in extremity",350,0.0141402714932127,2.5437037020143,"PREGABALIN","red",1433
"Palpitations",33,0.00133322559793148,0.72052162662577,"PREGABALIN","#FFFFC9",1434
"Paraesthesia",152,0.00614091790562379,2.13867413295709,"PREGABALIN","red",1435
"Peripheral swelling",152,0.00614091790562379,1.75956426738474,"PREGABALIN","#FF5000",1436
"Pneumonia",121,0.00488849385908209,0.830502237950661,"PREGABALIN","#FFFF93",1437
"Product use issue",231,0.00933257918552036,0.932900340456423,"PREGABALIN","#FFFF78",1438
"Pruritus",84,0.00339366515837104,0.676804847312881,"PREGABALIN","#FFFFC9",1439
"Pyrexia",110,0.00444408532643827,0.771753733981541,"PREGABALIN","#FFFFAE",1440
"Rash",100,0.00404007756948933,0.591628349252817,"PREGABALIN","#FFFFE4",1441
"Renal disorder",17,0.000686813186813187,0.741906247505521,"PREGABALIN","#FFFFAE",1442
"Rhinorrhoea",14,0.000565610859728507,0.61470257549286,"PREGABALIN","#FFFFE4",1443
"Somnolence",229,0.00925177763413058,2.76363328030602,"PREGABALIN","red",1444
"Swelling",72,0.00290885585003232,1.73029993535876,"PREGABALIN","#FF5000",1445
"Syncope",37,0.00149482870071105,0.926231157527113,"PREGABALIN","#FFFF78",1446
"Tremor",97,0.00391887524240465,1.42197957951911,"PREGABALIN","#FFBB00",1447
"Unevaluable event",38,0.00153522947640595,0.659201531356601,"PREGABALIN","#FFFFC9",1448
"Upper respiratory tract infection",24,0.00096961861667744,1.13985502988061,"PREGABALIN","#FFFF28",1449
"Urinary tract infection",85,0.00343406593406593,1.13652552010304,"PREGABALIN","#FFFF28",1450
"Urticaria",48,0.00193923723335488,0.792988054701539,"PREGABALIN","#FFFFAE",1451
"Vision blurred",109,0.00440368455074337,1.74167675969733,"PREGABALIN","#FF5000",1452
"Visual impairment",64,0.00258564964447317,1.42764021069205,"PREGABALIN","#FFBB00",1453
"Vomiting",147,0.00593891402714932,0.747186062046841,"PREGABALIN","#FFFFAE",1454
"Weight decreased",136,0.00549450549450549,1.09651453444788,"PREGABALIN","#FFFF43",1455
"Weight increased",237,0.00957498383968972,2.76126565314605,"PREGABALIN","red",1456
"Abdominal discomfort",94,0.0033688133892413,1.13541909252015,"METHOTREXATE","#FFFF28",1457
"Abdominal distension",26,0.000931799448088019,0.552681395524479,"METHOTREXATE","#FFFFFF",1458
"Abdominal pain",105,0.00376303623266315,0.99992284988477,"METHOTREXATE","#FFFF5D",1459
"Abdominal pain upper",74,0.00265204458301975,0.825035480432099,"METHOTREXATE","#FFFF93",1460
"Alopecia",88,0.00315378274737483,0.780855003389083,"METHOTREXATE","#FFFFAE",1461
"Anxiety",69,0.00247285238146436,0.519525132874913,"METHOTREXATE","#FFFFFF",1462
"Arthralgia",477,0.017094936028384,2.44596512510274,"METHOTREXATE","red",1463
"Arthropathy",97,0.00347632871017453,3.86353523814644,"METHOTREXATE","red",1464
"Asthenia",130,0.0046589972404401,0.725073877027126,"METHOTREXATE","#FFFFAE",1465
"Back pain",120,0.00430061283732932,1.0147836990338,"METHOTREXATE","#FFFF5D",1466
"Balance disorder",17,0.00060925348528832,0.406980870431437,"METHOTREXATE","white",1467
"Blood glucose increased",26,0.000931799448088019,0.307295775924034,"METHOTREXATE","white",1468
